lon,lat,value
113.56168810224895,37.77789744195321,-0.04770374
113.56201288740321,37.77789744195321,-0.032941453
113.56233767255748,37.77789744195321,-0.040494535
113.56266245771175,37.77789744195321,-0.042312358
113.56298724286601,37.77789744195321,-0.041405227
113.56331202802028,37.77789744195321,-0.04557243
113.5639615983288,37.77789744195321,-0.062574826
113.56461116863733,37.77789744195321,-0.040346712
113.56493595379159,37.77789744195321,-0.030817216
113.56526073894585,37.77789744195321,-0.042592205
113.56558552410011,37.77789744195321,-0.02505186
113.54252577814741,37.777572656798945,-0.045393925
113.54285056330167,37.777572656798945,-0.058461707
113.54317534845593,37.777572656798945,-0.054590095
113.5435001336102,37.777572656798945,-0.045015235
113.54382491876446,37.777572656798945,-0.043978643
113.54414970391872,37.777572656798945,-0.03902937
113.54447448907298,37.777572656798945,-0.03947553
113.54479927422724,37.777572656798945,-0.039731447
113.54512405938152,37.777572656798945,-0.042284578
113.54544884453578,37.777572656798945,-0.050325688
113.54577362969005,37.777572656798945,-0.047966838
113.54609841484431,37.777572656798945,-0.045075066
113.54642319999857,37.777572656798945,-0.031917147
113.54674798515283,37.777572656798945,-0.037173852
113.5470727703071,37.777572656798945,-0.060926866
113.54739755546136,37.777572656798945,-0.0477239
113.54772234061562,37.777572656798945,-0.063705176
113.54804712576988,37.777572656798945,-0.06585683
113.54837191092415,37.777572656798945,-0.062344108
113.54869669607841,37.777572656798945,-0.030042533
113.54902148123267,37.777572656798945,-0.030836266
113.54967105154121,37.777572656798945,-0.06980076
113.54999583669547,37.777572656798945,-0.101124905
113.55032062184974,37.777572656798945,-0.08070495
113.55097019215826,37.777572656798945,-0.080079675
113.55129497731252,37.777572656798945,-0.050584376
113.55226933277531,37.777572656798945,-0.0524169
113.55291890308384,37.777572656798945,-0.055767376
113.55356847339237,37.777572656798945,-0.052462135
113.55389325854664,37.777572656798945,-0.0352598
113.55454282885516,37.777572656798945,-0.02001167
113.55486761400942,37.777572656798945,-0.029068682
113.55519239916369,37.777572656798945,-0.042094592
113.55551718431795,37.777572656798945,-0.042094592
113.55584196947221,37.777572656798945,-0.04608662
113.55649153978074,37.777572656798945,-0.056624547
113.556816324935,37.777572656798945,-0.059519187
113.55714111008926,37.777572656798945,-0.059190106
113.55746589524352,37.777572656798945,-0.04850479
113.55779068039779,37.777572656798945,-0.03931306
113.55811546555206,37.777572656798945,-0.027328026
113.55844025070633,37.777572656798945,-0.019258814
113.55876503586059,37.777572656798945,-0.04159175
113.55908982101485,37.777572656798945,-0.03510053
113.55941460616911,37.777572656798945,-0.024766263
113.55973939132338,37.777572656798945,-0.0411696
113.56006417647764,37.777572656798945,-0.039129768
113.5603889616319,37.777572656798945,-0.037375774
113.56071374678616,37.777572656798945,-0.03403241
113.56103853194043,37.777572656798945,-0.04928909
113.56136331709469,37.777572656798945,-0.058068052
113.56168810224895,37.777572656798945,-0.0583056
113.56201288740321,37.777572656798945,-0.06354291
113.56233767255748,37.777572656798945,-0.04035674
113.56266245771175,37.777572656798945,-0.027920427
113.56298724286601,37.777572656798945,-0.033854757
113.56331202802028,37.777572656798945,-0.040841572
113.56363681317454,37.777572656798945,-0.04578945
113.5639615983288,37.777572656798945,-0.057032615
113.56461116863733,37.777572656798945,-0.029860994
113.56493595379159,37.777572656798945,-0.03883265
113.56526073894585,37.777572656798945,-0.038744576
113.56558552410011,37.777572656798945,-0.034256406
113.56591030925438,37.777572656798945,-0.034256406
113.54057706722183,37.77724787164468,-0.040144626
113.5409018523761,37.77724787164468,-0.037002973
113.54122663753036,37.77724787164468,-0.05277433
113.54155142268462,37.77724787164468,-0.04909818
113.54187620783888,37.77724787164468,-0.03836794
113.54220099299314,37.77724787164468,-0.049532197
113.54252577814741,37.77724787164468,-0.04470505
113.54285056330167,37.77724787164468,-0.04731914
113.54317534845593,37.77724787164468,-0.05731867
113.5435001336102,37.77724787164468,-0.04224795
113.54382491876446,37.77724787164468,-0.05027739
113.54414970391872,37.77724787164468,-0.02832049
113.54447448907298,37.77724787164468,-0.048179265
113.54479927422724,37.77724787164468,-0.038911775
113.54512405938152,37.77724787164468,-0.04758257
113.54544884453578,37.77724787164468,-0.0376589
113.54577362969005,37.77724787164468,-0.040500212
113.54609841484431,37.77724787164468,-0.037660155
113.54642319999857,37.77724787164468,-0.025583295
113.54674798515283,37.77724787164468,-0.047385905
113.5470727703071,37.77724787164468,-0.046005268
113.54739755546136,37.77724787164468,-0.043469466
